gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.532096 27.72313 92.17505 -81.82 38.204811 76
1 24.284037 37.071355 92.17505 -61.04 51.670866 76
2 31.406611 40.204296 92.572379 -48.54 61.004823 82
3 31.914172 39.36351 92.937405 -49.0 58.225424 82
4 37.509212 41.531797 91.490612 -42.22 58.903239 70
5 56.884109 33.932323 91.969562 -14.74 54.65869 70
6 66.843345 32.82337 92.44704 1.08 52.02647 80
7 74.695601 23.498673 92.44704 15.1 45.474718 80
8 81.146445 19.951857 91.888012 27.52 39.446288 70
9 76.13046 25.845866 91.490612 22.9 49.224689 70
10 85.553949 17.054155 91.490612 49.42 37.600314 70
11 90.388715 6.152902 91.84704 65.32 18.058173 74
12 90.878022 6.095187 91.490612 68.7 12.934837 70
13 90.378543 7.123536 91.73704 67.02 18.016648 74
14 89.485993 11.777051 92.290612 66.06 23.546473 78
15 91.490612 0.0 91.490612 70.0 0.0 70
16 91.498612 0.079599 92.290612 70.08 0.79599 78
17 90.453433 7.42769 92.290612 67.68 16.889571 78
18 90.644277 6.573324 92.57505 67.98 15.734027 80
19 90.878022 6.095187 91.490612 68.7 12.934837 70
20 91.490176 0.004335 91.490612 70.0 0.0 70
