gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.640317 18.945347 47.759852 -90.414917 31.935717 -22.104621
1 16.008632 21.04071 56.364873 -75.988611 35.281276 -7.513294
2 16.815621 19.216831 56.290108 -73.564235 31.786671 -7.34926
3 22.348365 20.029283 58.315175 -64.603242 33.172447 -4.212062
4 27.661429 19.065066 57.523454 -55.583416 31.700858 -5.212957
5 27.960465 18.641302 54.128192 -55.216045 30.815439 -11.833692
6 25.260933 19.540843 52.624483 -59.911696 32.612234 -13.634346
7 30.327084 19.62954 54.728579 -51.492189 32.114756 -10.001396
8 28.173632 19.641244 54.285803 -55.034384 32.355384 -10.51532
9 29.705727 18.523042 54.078387 -53.083138 30.94059 -10.829377
10 37.624614 15.320393 60.483955 -39.374839 25.748061 -0.329545
11 38.764915 15.012549 56.055579 -37.3783 24.782875 -8.061326
12 43.353891 11.706312 61.015862 -29.581665 19.241331 0.436757
13 40.295958 13.247867 60.6005 -35.865958 22.39158 0.605958
14 39.303986 16.72431 59.94197 -37.00662 27.603594 -1.505085
15 43.021105 14.038232 60.807756 -31.258694 24.188465 0.412628
16 45.979177 10.306822 62.300491 -25.823725 17.849411 3.177824
17 43.588053 11.13468 60.711887 -30.046556 19.205448 0.468732
18 44.489688 11.665131 60.902321 -28.123308 19.813594 1.311511
19 45.552662 13.352963 60.643667 -26.301256 22.557698 0.556741
20 39.858587 18.15976 60.156054 -35.636326 30.589271 -0.514037
