gen mean_fit std_fit max_fit
2 43.445736 28.314438 91.356796
3 57.179851 30.076167 92.758596
4 68.339972 28.214807 92.758596
5 77.242577 23.929788 92.758596
6 83.173079 18.068327 92.758596
7 87.471631 7.247164 92.758596
8 85.565537 15.250849 92.899465
9 87.888265 6.108458 92.899465
10 88.964059 6.111023 92.899465
11 89.448019 5.160899 92.899465
12 89.537256 5.627256 92.899465
