gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -0.269962 10.513057 56.358818 -93.842 11.942037 -30.0
1 1.15557 9.821642 21.882006 -92.7 10.941207 -70.0
2 4.500713 12.272395 56.086263 -88.8 13.731715 -30.0
3 8.717108 15.352298 56.086263 -84.2 17.330897 -30.0
4 10.316337 16.018697 74.491231 -82.4 17.951045 -10.0
5 12.656262 16.939844 85.091111 -79.746 19.696372 15.4
6 18.765188 18.197102 85.091111 -72.592 21.497552 15.4
7 20.001727 17.087771 85.091111 -71.446 19.794966 15.4
8 18.367286 13.65071 56.146701 -73.5 15.386683 -30.0
9 16.758054 10.967841 47.311645 -75.3 12.284543 -40.0
10 19.686404 8.662771 38.892977 -72.1 9.725739 -50.0
11 19.527206 7.593209 38.892977 -72.3 8.468176 -50.0
12 21.259336 4.834433 39.136369 -70.4 5.4626 -50.0
13 20.509128 9.967541 83.707552 -71.066 11.424677 6.4
14 19.938604 11.622763 74.621574 -71.574 12.769891 -10.0
15 19.855214 8.711543 30.672124 -72.0 9.797959 -60.0
16 19.826585 9.03137 56.785392 -72.0 10.198039 -30.0
17 20.816139 11.872871 85.453423 -70.538 15.250985 23.8
18 19.060942 8.25244 56.314139 -72.8 9.282241 -30.0
19 23.275459 10.534377 56.677435 -67.756 11.587841 -30.0
20 24.438246 15.646665 56.314139 -66.6 17.78876 -30.0
