gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 1.016433 12.270594 65.048228 -92.6 13.683567 -20.0
1 3.777768 13.495779 56.330502 -89.7 15.063532 -30.0
2 3.087428 8.761557 47.974134 -90.264 9.749867 -40.0
3 5.61175 11.184891 47.978977 -87.5 12.519984 -40.0
4 6.635079 10.461347 38.945561 -86.2 11.469961 -50.0
5 8.646379 12.271193 38.945561 -84.1 13.718236 -50.0
6 12.671774 14.637127 65.117563 -79.5 16.393596 -20.0
7 17.034474 16.438118 65.117563 -74.118 18.159143 -20.0
8 16.185822 17.561576 64.985186 -75.368 19.714131 -20.0
9 18.237236 15.606687 73.885231 -73.3 17.666635 -10.0
10 23.787837 19.983525 87.129437 -66.564 24.129722 43.6
11 20.947392 15.923928 64.985186 -70.1 17.916194 -20.0
12 24.962981 17.024852 64.985186 -65.7 19.300518 -20.0
13 24.287734 16.522692 64.985186 -66.5 18.728321 -20.0
14 22.568268 13.381515 64.985186 -68.5 15.124483 -20.0
15 25.041148 16.644663 64.985186 -65.6 18.884915 -20.0
16 29.043862 14.950846 64.985186 -61.1 17.081862 -20.0
17 30.989422 13.691035 64.985186 -58.8 15.574338 -20.0
18 31.713581 9.614032 64.985186 -58.0 10.954451 -20.0
19 37.486678 15.889122 64.985186 -51.4 18.111875 -20.0
20 33.4175 11.000232 73.839154 -56.1 12.561449 -10.0
