gen mean_fit std_fit max_fit
2 19.108896 32.838542 91.768559
3 29.394062 36.572862 91.768559
4 41.842226 36.511841 91.768559
5 51.583144 35.70795 91.768559
6 64.73342 31.007603 91.768559
7 69.101994 32.374965 91.768559
8 78.424358 25.744117 91.768559
9 80.68243 23.676241 91.768559
10 77.240187 27.871239 91.768559
11 76.836948 28.412768 91.768559
12 78.050899 27.570337 91.768559
13 74.332067 29.833168 91.768559
14 82.221608 19.54084 91.768559
15 74.828334 31.07283 91.768559
16 74.985981 30.028516 91.768559
17 71.000585 33.008445 91.768559
18 77.149473 27.660587 91.768559
19 76.454067 28.804984 91.768559
20 80.830639 22.927038 91.768559
