gen mean_fit std_fit max_fit
2 4.839689 18.578636 60.374823
3 8.23964 19.772904 60.374823
4 12.889398 20.693692 60.374823
5 17.501212 21.88675 60.614699
6 22.35207 21.700005 60.614699
7 26.306026 21.449166 60.614699
8 32.315734 20.708112 60.614699
9 37.890072 18.69921 65.959688
10 40.955912 18.940551 65.959688
11 48.980424 12.283248 65.959688
12 50.7713 15.278499 65.959688
13 55.35322 7.88496 65.959688
14 57.040357 5.678729 65.959688
15 53.548603 15.468546 65.959688
