gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 0.215701 15.022162 66.368788 -93.4 16.626485 -20.0
1 3.772099 16.554541 57.427846 -89.5 18.405162 -30.0
2 10.874229 21.559913 65.742332 -81.9 24.277356 -20.0
3 12.924219 21.841603 65.983843 -79.8 24.616255 -20.0
4 12.549755 19.73309 65.983843 -80.2 22.225211 -20.0
5 23.038868 21.548311 65.983843 -68.2 24.264377 -20.0
6 37.049355 20.400389 84.615851 -52.42 23.103757 8.0
7 43.218473 19.041155 84.015851 -45.58 21.552346 2.0
8 45.596027 23.214099 84.043021 -42.74 26.142158 2.0
9 49.530638 18.172392 84.043021 -38.48 20.550659 2.0
10 57.085239 15.957681 74.765589 -29.8 17.831433 -10.0
11 64.332168 10.662646 74.765589 -21.7 12.004582 -10.0
12 67.604319 8.628681 74.777424 -18.0 9.69536 -10.0
13 67.755113 10.643673 74.765589 -17.8 11.881077 -10.0
14 73.592566 3.034552 74.765589 -11.3 3.363034 -10.0
15 74.494892 1.539252 74.765589 -10.3 1.705872 -10.0
16 74.765589 0.0 74.765589 -10.0 0.0 -10.0
17 74.765589 0.0 74.765589 -10.0 0.0 -10.0
18 74.765589 0.0 74.765589 -10.0 0.0 -10.0
19 74.765589 0.0 74.765589 -10.0 0.0 -10.0
20 74.765589 0.0 74.765589 -10.0 0.0 -10.0
