gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.98644 25.326118 99.963047 -82.64 38.174211 70
1 21.389838 38.963958 102.44704 -58.5 61.034007 76
2 43.560227 47.358751 105.490612 -22.2 76.36308 82
3 68.872837 41.546776 105.490612 18.46 68.180264 82
4 77.704417 35.136691 105.490612 32.48 58.40967 82
5 94.454682 16.756869 105.490612 60.98 29.794624 82
6 99.293943 10.05441 109.876036 69.82 18.755469 90
7 101.669576 4.195856 105.490612 74.34 8.504375 82
8 102.611326 7.253614 105.490612 76.4 13.016912 82
9 105.250612 1.175755 105.490612 81.52 2.35151 82
10 105.490612 0.0 105.490612 82.0 0.0 82
11 105.490612 0.0 105.490612 82.0 0.0 82
12 105.490612 0.0 105.490612 82.0 0.0 82
13 105.490612 0.0 105.490612 82.0 0.0 82
14 105.490612 0.0 105.490612 82.0 0.0 82
15 105.490612 0.0 105.490612 82.0 0.0 82
16 105.490612 0.0 105.490612 82.0 0.0 82
17 105.490612 0.0 105.490612 82.0 0.0 82
18 105.490612 0.0 105.490612 82.0 0.0 82
19 105.490612 0.0 105.490612 82.0 0.0 82
20 105.490612 0.0 105.490612 82.0 0.0 82
