gen mean_fit std_fit max_fit
2 14.361738 28.682796 87.222547
3 17.260462 28.945848 87.222547
4 22.211895 30.424162 87.222547
5 29.89085 31.857943 88.108354
6 36.814409 31.405991 88.108354
7 41.559538 29.44268 88.108354
8 47.61628 26.649605 88.108354
9 52.19099 24.234841 88.108354
10 57.213986 22.461392 89.012892
11 60.348964 22.641411 89.012892
12 68.014782 13.724174 89.012892
13 71.474529 14.266945 89.012892
14 73.510245 15.088566 89.012892
15 75.156328 17.021632 89.012892
16 77.77511 13.836614 89.012892
17 80.286639 11.955527 89.012892
18 82.275673 11.03552 89.012892
19 82.386127 14.269009 89.012892
20 84.766649 10.028794 93.103266
