gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.542776 15.691153 47.124612 -84.178664 26.049672 -21.45898
1 18.337508 17.605064 47.124612 -69.590403 29.134445 -21.45898
2 22.223637 19.094847 49.040206 -63.298975 31.572198 -19.608416
3 24.18674 19.07308 49.040206 -60.332972 31.185873 -19.608416
4 26.807328 19.016032 49.040206 -56.046663 31.066739 -19.608416
5 29.053216 17.309322 49.040206 -52.446673 28.164273 -19.608416
6 32.00813 17.66549 55.301719 -47.859984 28.6845 -11.841573
7 31.501335 17.684457 55.301719 -48.594022 28.663222 -11.841573
8 31.101757 19.01668 55.301719 -49.238837 30.903648 -11.841573
9 32.700332 17.763443 55.301719 -46.74243 28.799212 -11.841573
10 34.395978 17.909235 55.301719 -44.186073 28.914581 -11.841573
11 31.349228 20.80686 55.490803 -49.077682 33.685529 -11.272992
12 34.91864 19.190852 55.620912 -43.335766 31.056833 -7.625314
13 32.381235 21.367045 56.858047 -47.572189 34.48595 -7.625314
14 31.593679 22.347699 58.414427 -48.915204 36.16129 -3.61869
15 37.762267 20.596475 62.464364 -38.970489 33.360835 3.104006
16 37.160642 21.449962 62.464364 -39.663996 34.807668 3.104006
17 42.984497 17.959818 62.464364 -29.898619 29.311401 3.104006
18 39.350592 21.19679 62.464364 -36.079388 34.50759 3.104006
19 44.966967 15.267268 62.464364 -26.824699 24.751614 3.104006
20 43.807745 17.477321 62.464364 -29.017792 28.510723 3.104006
21 47.247141 13.56973 62.464364 -23.491587 22.26885 3.104006
22 46.92579 14.122521 62.464364 -23.67948 23.013513 3.104006
23 43.715696 17.669339 62.464364 -28.877759 28.772971 3.104006
24 47.081476 10.889128 62.464364 -23.408475 17.92967 3.104006
25 46.938876 10.080522 62.464364 -23.442875 16.513563 3.104006
26 44.227195 16.970595 62.464364 -27.949236 27.651906 3.104006
27 44.289869 16.11963 62.464364 -27.83863 26.362376 3.104006
28 44.226488 16.068868 62.464364 -28.263731 26.271884 3.104006
29 44.680237 15.575946 62.464364 -27.407906 25.62049 3.104006
30 46.940448 12.6023 62.464364 -23.719304 20.694577 3.104006
