gen mean_fit std_fit max_fit
2 30.605315 40.042085 92.394865
3 50.581678 40.838968 92.403246
4 72.513698 32.434632 93.238336
5 85.988726 19.607352 93.317405
6 83.5807 23.972915 93.358336
7 79.311284 29.267106 94.582788
8 85.987559 19.905889 94.582788
9 84.674041 23.832985 94.582788
10 84.14864 24.3519 94.582788
11 79.786597 30.700642 94.582788
12 84.632296 24.683489 94.582788
13 87.485749 18.613354 94.582788
14 86.174556 22.819781 94.582788
15 86.867303 22.637169 94.582788
16 85.324789 25.705165 94.582788
17 91.362914 12.138725 94.582788
18 89.2734 17.240036 94.582788
19 85.27322 25.234325 94.582788
20 86.465304 23.189221 94.582788
