gen mean_fit std_fit max_fit
2 39.695131 35.469844 89.056695
3 61.919945 24.817026 89.056695
4 73.090994 22.515661 89.061683
5 85.014774 12.171746 89.066695
6 88.979155 0.358159 89.486695
7 86.465903 8.123752 90.032892
8 87.350183 6.014908 90.032892
9 87.531182 6.784696 90.092892
10 88.789559 2.962062 91.154024
11 87.695317 5.78633 91.154024
12 88.752898 4.055417 91.154024
13 84.545713 15.787682 91.154024
14 87.297226 8.096435 91.161683
15 86.181987 11.970886 91.161683
16 87.765778 7.971104 91.161683
17 88.119949 6.04001 91.166695
18 87.718822 8.26499 91.166695
19 88.13014 7.14923 91.166695
20 87.788368 8.208763 91.195505
