gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.166571 2.014882 7.581635 -96.9 10.265963 -30.0
1 -5.271291 1.164743 0.2699 -97.7 5.806031 -70.0
2 -5.055021 1.251164 0.2699 -96.5 6.383573 -70.0
3 -5.066516 1.499807 0.2699 -96.6 7.512656 -70.0
4 -4.872447 1.658375 2.2699 -95.6 8.284926 -60.0
5 -5.353803 0.829155 -1.768321 -98.1 4.170132 -80.0
6 -4.944485 1.033512 -1.768321 -96.1 5.271622 -80.0
7 -4.910682 1.0108 -1.774552 -95.8 5.134199 -80.0
8 -4.261508 1.059426 -1.739793 -92.5 5.361903 -80.0
9 -3.849399 1.013619 0.256997 -90.4 5.083306 -70.0
10 -3.65528 0.981129 0.222348 -89.4 4.862098 -70.0
11 -3.673786 1.144765 0.222348 -89.5 5.722762 -70.0
12 -3.502016 1.247872 0.222348 -88.6 6.167658 -70.0
13 -3.055547 1.616961 0.2699 -86.4 8.064738 -70.0
14 -2.954302 1.65485 0.2699 -85.9 8.257724 -70.0
15 -2.652802 1.793818 0.260207 -84.4 8.979978 -70.0
16 -2.008938 1.988406 0.260207 -81.2 9.927739 -70.0
17 -1.29037 1.942422 0.260207 -77.6 9.707729 -70.0
18 -0.190976 1.210031 0.260207 -72.1 6.048967 -70.0
19 0.233327 0.017179 0.260207 -70.0 0.0 -70.0
20 0.157237 0.561539 0.260207 -70.4 2.8 -70.0
