gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.433191 9.214494 29.013548 -95.2 13.227245 -50.0
1 -2.414117 8.900822 29.013548 -95.2 12.765579 -50.0
2 0.612634 14.516757 94.785064 -90.3 24.797379 100
3 -0.394686 9.643124 29.159358 -92.3 13.845938 -50.0
4 1.075176 11.287707 36.013548 -90.2 16.246846 -40.0
5 10.719179 15.402523 36.013548 -76.3 22.120353 -40.0
6 18.672446 14.648144 36.013548 -64.9 21.094786 -40.0
7 24.805533 10.938643 36.013548 -56.1 15.741347 -40.0
8 28.053862 7.292497 36.013548 -51.4 10.489995 -40.0
9 30.275993 2.688197 36.013548 -48.2 3.841875 -40.0
10 30.139312 4.926977 36.013548 -48.4 7.031358 -40.0
11 31.053499 5.24426 36.073074 -47.1 7.522633 -40.0
12 32.312393 3.998565 36.013548 -45.3 5.736724 -40.0
13 31.680002 7.458976 36.013548 -46.2 10.656453 -40.0
14 32.241846 6.053108 36.165189 -45.4 8.651012 -40.0
15 35.173548 2.274731 36.013548 -41.2 3.249615 -40.0
16 35.173548 2.274731 36.013548 -41.2 3.249615 -40.0
17 34.823548 2.62943 36.013548 -41.7 3.756328 -40.0
18 35.033548 2.428909 36.013548 -41.4 3.46987 -40.0
19 34.823548 2.62943 36.013548 -41.7 3.756328 -40.0
20 35.593548 1.662408 36.013548 -40.6 2.374868 -40.0
