gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.0429 26.324815 97.572379 -80.46 43.651213 72
1 19.2385 35.481318 96.870101 -58.58 58.819925 70
2 26.070335 31.870453 96.969562 -47.26 52.711786 70
3 38.050458 34.019592 96.969562 -27.44 56.265144 70
4 51.514032 31.097572 100.04704 -5.18 51.491432 76
5 64.545868 24.625779 97.53704 16.4 40.881292 72
6 66.248009 27.086198 97.53704 19.36 44.907799 72
7 68.43482 31.37257 103.690612 23.12 52.136989 82
8 74.881227 29.491805 103.690612 33.92 49.006057 82
9 81.651355 21.252327 103.690612 45.14 35.374855 82
10 78.160336 26.734899 103.690612 39.36 44.46381 82
11 83.939135 22.80037 103.690612 49.04 37.909872 82
12 76.535069 32.095075 103.690612 36.82 53.311233 82
13 90.357845 20.808188 103.690612 59.8 34.572243 82
14 86.667708 26.92573 103.690612 53.64 44.777119 82
15 89.856756 21.010693 103.690612 58.92 34.971325 82
16 92.973901 13.136184 103.690612 64.1 21.978853 82
17 93.948423 12.701119 103.690612 65.74 21.195575 82
18 95.047891 10.04339 107.33194 67.6 16.68772 88
19 96.490612 0.0 96.490612 70.0 0.0 70
20 96.490612 0.0 96.490612 70.0 0.0 70
