gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 1.606692 14.926909 44.989365 -82.06 39.97945 72
1 4.355978 13.784139 44.490612 -77.06 37.090651 70
2 12.695463 16.226684 44.894055 -55.4 49.550378 70
3 15.985016 15.088721 44.829516 -47.96 48.5411 82
4 20.47446 16.679536 44.829516 -37.32 50.592663 82
5 28.268895 13.343314 44.829516 -19.72 44.285456 76
6 33.853059 11.736808 44.888012 -1.84 44.217354 70
7 37.542136 11.275401 44.918596 12.92 44.916295 76
8 40.086859 9.288606 45.072746 9.84 31.004103 70
9 43.102228 4.933572 44.829516 17.84 19.453904 64
10 44.168611 3.967019 44.829516 21.36 14.677547 36
11 44.658992 1.253479 44.829516 21.84 10.619529 28
12 44.187041 4.51535 44.829516 22.02 15.277421 28
13 44.673043 0.890433 44.829516 24.6 9.106042 28
14 44.46052 2.268039 44.829516 25.66 10.789087 64
15 44.829516 0.0 44.829516 28.0 0.0 28
16 44.775927 0.533208 44.829516 27.62 3.780952 28
17 44.829516 0.0 44.829516 28.0 0.0 28
18 44.829516 0.0 44.829516 28.0 0.0 28
19 44.829516 0.0 44.829516 28.0 0.0 28
20 44.524749 3.020581 44.829516 27.1 8.756141 28
