gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.544587 7.552415 39.013548 -97.5 8.411302 -50.0
1 0.090592 12.242686 39.142067 -93.12 14.467398 -42
2 1.546808 12.442129 39.241098 -90.86 16.04308 -42
3 3.607041 13.532215 39.179917 -89.22 15.729959 -42
4 9.346641 17.762126 66.197882 -83.2 19.792928 -20.0
5 11.568566 14.998925 75.260207 -80.8 16.714066 -10.0
6 14.6682 12.819613 48.067755 -77.3 14.272701 -40.0
7 22.017164 11.738603 39.16227 -69.1 13.122119 -50.0
8 24.583079 12.04194 47.947911 -66.2 13.47442 -40.0
9 29.231312 14.329856 66.041575 -61.0 16.03122 -20.0
10 33.52032 12.592508 48.144928 -56.2 14.055604 -40.0
11 37.92842 7.862326 48.144928 -51.3 8.792611 -40.0
12 39.111575 10.245128 48.144928 -50.0 11.401754 -40.0
13 42.47952 5.89949 48.144928 -46.3 6.581033 -40.0
14 44.178031 5.983327 48.147798 -44.4 6.681317 -40.0
15 46.872668 5.050124 48.144928 -41.4 5.660389 -40.0
16 47.416976 4.693334 48.144928 -40.8 5.230679 -40.0
17 47.960798 2.532083 66.049357 -40.2 2.821347 -20.0
18 48.053543 2.371874 66.049357 -40.1 2.643861 -20.0
19 47.875014 1.534795 48.144928 -40.3 1.705872 -40.0
20 48.054871 0.895195 48.144928 -40.1 0.994987 -40.0
