gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.83744 15.045822 61.652541 -85.579972 24.401825 2.269947
1 19.403892 17.492601 61.652541 -68.178522 28.482064 2.269947
2 25.326478 19.168156 61.652541 -58.640872 31.241979 2.269947
3 31.163757 18.270609 61.652541 -49.262705 29.694472 2.269947
4 30.706842 20.885767 61.652541 -49.939644 33.887606 2.269947
5 37.548999 20.300511 61.652541 -39.168878 32.742669 2.269947
6 47.825311 12.974932 65.271989 -22.537283 20.930523 8.602592
7 47.675273 13.546656 65.271989 -22.585289 21.848504 8.602592
8 48.075308 14.305443 65.271989 -21.744807 23.416711 8.602592
9 48.037129 13.988445 65.271989 -21.693444 22.901368 8.602592
10 50.191596 11.167347 65.271989 -18.034209 18.314186 8.602592
11 47.966203 15.391577 65.271989 -21.835616 25.299862 8.602592
12 47.089927 16.136492 65.271989 -23.310692 26.425234 8.602592
13 48.677087 14.59532 65.271989 -20.786243 24.137369 8.602592
14 46.284847 16.291462 65.271989 -24.324399 26.873858 8.602592
15 50.974997 12.767134 65.271989 -16.608983 21.158535 8.602592
16 53.571466 10.399332 69.653233 -12.421084 17.574096 17.727638
17 53.414067 11.116341 69.653233 -12.619125 18.603574 17.727638
18 52.812082 14.121617 73.60779 -13.657888 23.859944 27.614031
19 49.725754 18.477744 75.675727 -18.262249 31.068749 32.783872
20 52.476711 14.632503 75.675727 -13.899058 25.031638 32.783872
21 52.839242 12.269318 75.675727 -13.531927 21.396592 32.783872
22 53.732386 13.878652 75.675727 -11.898882 24.103575 32.783872
23 53.465365 14.084981 75.675727 -11.770024 24.532525 32.783872
24 52.674992 16.390716 75.675727 -13.114208 28.191919 32.783872
25 56.860211 11.471165 75.898701 -5.69071 20.731978 33.341307
26 56.40099 11.62073 77.509217 -6.554716 21.34368 37.367599
27 54.291208 16.088431 77.509217 -9.736836 28.319237 37.367599
28 53.778314 16.922173 77.509217 -10.19019 29.719982 37.367599
29 54.28679 17.105503 77.509217 -9.657402 30.618113 37.367599
30 49.552715 26.034998 77.509217 -16.668112 45.026123 37.367599
