gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.212342 18.289759 54.64518 -92.531143 30.95313 -10.572069
1 19.865654 19.59057 55.720703 -69.103489 32.765529 -9.041734
2 25.968004 20.842774 57.14498 -59.190021 34.88929 -5.991477
3 31.310742 19.868496 59.451647 -50.219455 33.139973 -1.509346
4 34.93804 20.156774 60.305061 -43.903086 33.875646 -0.392432
5 37.559034 20.834135 60.305061 -39.747892 35.129957 0.06837
6 40.876533 19.036627 60.305061 -33.917469 32.098481 0.06837
7 37.646823 21.127958 60.822037 -39.085749 35.112856 1.319521
8 43.977799 17.154316 61.86796 -28.618453 28.538853 2.530765
9 41.567047 20.338574 61.86796 -32.846189 34.045177 2.530765
10 40.625418 20.98287 61.86796 -34.79326 35.661588 2.530765
11 39.023753 22.995526 61.86796 -37.18463 38.65656 2.530765
12 39.341657 23.489947 61.86796 -36.275784 39.103805 2.530765
13 39.941659 23.896584 61.86796 -35.393784 40.223261 2.530765
14 47.422898 17.369895 63.315625 -23.08067 29.627119 5.264799
15 48.948574 16.397264 63.315625 -20.168606 27.530546 5.264799
16 43.009932 24.107432 63.315625 -30.272869 40.813507 5.264799
17 47.64947 17.231488 63.315625 -22.619377 28.851081 5.264799
18 46.52817 19.54559 63.315625 -24.16413 32.857675 5.264799
19 48.696984 16.118553 63.315625 -21.087131 28.060624 5.264799
20 52.048406 12.288919 63.315625 -15.411017 21.417125 5.264799
21 47.379997 18.341922 63.315625 -23.08041 31.385659 5.264799
22 48.661147 17.579621 65.403308 -21.047004 30.173838 8.730016
23 50.819406 13.495126 65.403308 -17.453868 23.120068 8.730016
24 49.945559 14.960722 65.403308 -18.886281 25.815133 8.730016
25 50.312562 15.427927 65.403308 -18.333323 26.695237 8.730016
26 48.145782 18.838179 65.403308 -22.048079 32.416198 8.730016
27 51.161423 14.13009 65.403308 -16.753223 24.282554 8.730016
28 48.994806 17.058065 65.403308 -20.452581 29.22624 8.730016
29 50.114196 15.855022 65.403308 -18.527768 27.071444 8.730016
30 52.796021 12.424832 65.403308 -14.121236 21.219233 8.730016
