gen mean_fit std_fit max_fit
2 12.069663 27.134012 75.474547
3 15.770652 28.830485 75.691732
4 19.231881 29.50108 75.691732
5 23.615939 30.133212 75.779644
6 29.216697 30.940787 75.779644
7 32.319701 29.836261 75.779644
8 34.354953 28.995094 75.779644
9 39.388937 27.066453 75.779644
10 44.464326 24.751738 75.779644
11 46.87488 22.732599 75.779644
12 48.531796 22.043799 75.779644
13 51.468966 20.117856 75.779644
14 52.547353 21.112153 75.779644
15 55.618585 18.725043 75.779644
16 58.165228 16.567695 86.852892
17 61.993149 12.821622 86.852892
18 63.174644 13.709818 86.852892
19 62.280488 17.307621 86.852892
20 67.603993 7.24977 89.061683
