gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.052714 4.865558 19.013548 -96.5 9.733961 -50.0
1 -4.459972 3.702719 9.2699 -97.32 7.420081 -70.0
2 -3.39941 4.440804 9.2699 -95.3 8.88313 -70.0
3 -1.502958 5.110331 19.182889 -91.5 10.234745 -50.0
4 -0.055632 5.295203 9.2699 -88.6 10.584895 -70.0
5 0.742429 5.368066 9.2699 -87.0 10.723805 -70.0
6 3.597252 5.334072 9.2699 -81.3 10.644717 -70.0
7 7.061445 4.032274 9.2699 -74.4 8.0399 -70.0
8 8.765979 1.81316 9.2699 -71.0 3.605551 -70.0
9 9.2699 0.0 9.2699 -70.0 0.0 -70.0
10 9.2699 0.0 9.2699 -70.0 0.0 -70.0
11 9.2699 0.0 9.2699 -70.0 0.0 -70.0
12 9.2699 0.0 9.2699 -70.0 0.0 -70.0
13 9.2699 0.0 9.2699 -70.0 0.0 -70.0
14 9.2699 0.0 9.2699 -70.0 0.0 -70.0
15 9.2699 0.0 9.2699 -70.0 0.0 -70.0
16 9.2699 0.0 9.2699 -70.0 0.0 -70.0
17 9.2699 0.0 9.2699 -70.0 0.0 -70.0
18 9.2699 0.0 9.2699 -70.0 0.0 -70.0
19 9.2699 0.0 9.2699 -70.0 0.0 -70.0
20 9.269739 0.001602 9.2699 -70.0 0.0 -70.0
