gen mean_fit std_fit max_fit
2 10.994224 25.222589 92.688788
3 17.610645 30.176707 92.688788
4 24.982379 34.577712 92.688788
5 31.6857 37.217024 92.688788
6 41.044594 38.667869 93.61505
7 49.996194 38.535957 93.61505
8 55.436584 37.634963 93.61505
9 63.90669 34.57721 93.61505
10 73.890293 28.297703 93.61505
11 82.13072 20.075014 93.61505
12 87.384902 13.093177 93.61505
13 91.218423 1.484932 93.61505
14 91.658714 0.884839 93.61505
15 91.214372 5.917909 93.61505
16 91.979614 0.719719 93.61505
17 89.366344 14.522314 93.61505
18 92.202092 0.692627 94.240945
19 91.755276 5.004645 94.240945
20 91.662719 6.93859 94.240945
