gen mean_fit std_fit max_fit
2 15.407537 27.371689 92.656456
3 21.06459 30.797806 92.656456
4 26.466232 33.478606 92.656456
5 32.778848 35.538348 92.656456
6 35.94184 36.480679 92.656456
7 43.173095 37.172055 92.656456
8 51.082251 36.720998 92.77505
9 56.484625 35.645409 92.77505
10 61.756247 34.070665 92.77505
11 66.926097 32.527867 92.77505
12 71.502465 30.130176 92.77505
13 77.104621 26.542667 92.77505
14 81.79591 22.630826 92.77505
15 84.024583 21.858779 93.871733
16 86.123646 20.768994 93.871733
17 87.568829 18.80158 93.871733
18 90.368278 11.100573 93.871733
19 88.201892 17.921302 93.871733
20 87.733465 20.088163 93.871733
