gen mean_fit std_fit max_fit
2 15.191352 29.637014 75.299556
3 22.061117 31.927472 75.299556
4 28.370693 32.991373 75.561921
5 34.028416 31.994542 75.561921
6 40.06217 30.618629 84.946372
7 46.742494 28.316621 85.98188
8 53.083063 24.231828 85.98188
9 58.163173 20.725361 86.603414
10 62.498133 16.168261 87.347427
11 62.327327 19.604087 87.347427
12 64.40647 16.90739 87.347427
13 68.346221 9.996404 87.456168
14 64.491564 19.147896 87.456168
15 67.09194 17.413808 87.456168
16 68.530958 15.496934 87.456168
17 67.78979 18.389084 87.456168
18 66.843769 20.867282 87.456168
19 70.793367 14.821811 87.456168
20 71.387982 14.894891 87.456168
