gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.984068 2.974909 18.075744 -97.2 9.907573 -20.0
1 -5.079736 2.652367 12.081106 -97.6 8.957678 -40.0
2 -4.897629 2.919535 12.081106 -97.2 9.806121 -40.0
3 -4.263178 3.916237 15.097367 -95.0 13.228757 -30.0
4 -4.340235 3.048731 6.062464 -95.5 10.234745 -60.0
5 -3.547532 3.802179 6.062464 -92.9 12.829263 -60.0
6 -2.944129 3.926784 3.2699 -91.0 13.304135 -70.0
7 -3.066614 3.526263 3.2699 -91.5 12.031209 -70.0
8 -2.640034 3.277533 3.2699 -90.0 11.224972 -70.0
9 -1.960953 3.577813 9.156456 -87.7 12.235604 -50.0
10 -0.082511 3.312257 3.2699 -81.1 11.035851 -70.0
11 0.636819 3.092212 3.2699 -78.7 10.262066 -70.0
12 1.870226 2.536726 3.2699 -74.6 8.41665 -70.0
13 2.204492 2.309993 3.2699 -73.5 7.664855 -70.0
14 2.480302 2.351321 6.2699 -72.6 7.825599 -60.0
15 2.392004 2.338828 3.2699 -72.9 7.783958 -70.0
16 2.424389 2.132028 3.2699 -72.8 7.082372 -70.0
17 2.54568 2.177329 6.2699 -72.4 7.227724 -60.0
18 2.846499 1.478635 3.2699 -71.4 4.90306 -70.0
19 2.818755 1.667813 3.2699 -71.5 5.545268 -70.0
20 2.785737 1.58163 3.2699 -71.6 5.23832 -70.0
