gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.65291 23.373795 66.057201 -87.5 26.58477 -20.0
1 10.195713 27.006993 75.273152 -83.5 30.704234 -10.0
2 13.814102 26.4429 75.273152 -79.6 30.262849 -10.0
3 19.936355 31.002474 75.2699 -72.5 35.337657 -10.0
4 26.962996 32.20999 86.256168 -63.828 36.564256 17.2
5 30.981913 32.019201 89.598708 -58.704 36.721138 49.6
6 45.384333 30.697832 89.598708 -42.604 35.106991 49.6
7 58.142771 20.210806 75.2699 -28.8 22.506888 -10.0
8 65.086879 10.565926 75.273152 -21.1 11.991247 -10.0
9 67.181726 4.026226 87.634 -18.074 7.943886 34.6
10 68.469209 8.622935 87.979256 -15.79 13.526696 37.6
11 70.972735 7.000722 87.706571 -12.372 13.039939 32.2
12 69.967176 6.261494 87.706571 -14.34 10.871927 32.2
13 72.324863 8.912648 87.706571 -10.11 15.466179 32.2
14 74.626742 6.03609 86.943246 -8.398 10.820443 26.2
15 75.886529 5.927068 87.063246 -6.316 11.462571 27.4
16 77.826429 5.399907 87.063246 -3.054 11.847662 27.4
17 77.477516 6.235865 87.063246 -2.69 13.982686 27.4
18 79.874364 5.514978 87.063246 2.508 14.689164 27.4
19 83.847212 4.735844 87.063246 13.97 14.016572 27.4
20 84.771489 5.732793 88.846372 17.998 13.543397 42.4
