gen mean_fit std_fit max_fit
2 23.916085 36.347409 90.499688
3 40.041828 38.113173 90.499688
4 56.546557 36.878228 90.499688
5 71.570628 31.609458 90.499688
6 79.944183 25.248939 90.499688
7 78.084999 24.849004 90.499688
8 80.971974 23.810978 90.499688
9 79.174618 26.328245 90.799361
10 76.125896 30.21489 90.799361
11 75.242231 32.499997 90.799361
12 82.50783 23.276362 90.799361
13 87.186969 12.119955 90.799361
14 87.670761 10.561566 90.799361
15 89.288667 4.751075 90.799361
16 89.017365 6.72963 90.862666
17 87.446624 14.145185 90.862666
18 87.616703 13.680638 90.862666
19 84.142555 19.131608 90.866611
20 84.508319 20.628501 90.866611
