gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.885072 3.600811 14.013548 -97.7 9.039358 -50.0
1 -4.781909 3.271339 14.013548 -97.5 8.170067 -50.0
2 -4.846258 2.881823 6.2699 -97.7 7.190967 -70.0
3 -5.032612 2.353652 10.228559 -98.2 5.895761 -60.0
4 -4.118425 3.046267 10.222348 -95.9 7.628237 -60.0
5 -1.886412 4.217044 10.228559 -90.3 10.531382 -60.0
6 -0.51384 4.662158 6.2699 -86.9 11.635721 -70.0
7 1.263121 5.221747 6.2699 -82.5 13.067134 -70.0
8 2.981382 4.855229 6.2699 -78.2 12.114454 -70.0
9 3.496142 4.119419 6.2699 -76.9 10.265963 -70.0
10 2.896001 4.276133 6.2699 -78.4 10.650822 -70.0
11 4.260743 3.522744 6.2699 -75.0 8.774964 -70.0
12 5.746719 2.09878 6.2699 -71.3 5.225897 -70.0
13 5.989001 1.419049 6.2699 -70.7 3.536948 -70.0
14 5.988394 1.900226 14.231679 -70.7 4.74447 -50.0
15 6.349518 0.792187 14.231679 -69.8 1.989975 -50.0
16 6.109451 1.123146 6.2699 -70.4 2.8 -70.0
17 6.189483 0.798209 6.2699 -70.2 1.989975 -70.0
18 6.069258 1.431344 6.2699 -70.5 3.570714 -70.0
19 5.989033 1.629023 6.2699 -70.7 4.06325 -70.0
20 6.188683 1.383659 14.231679 -70.2 3.458323 -50.0
