gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -0.103291 9.652127 30.105597 -93.8 10.656453 -60.0
1 4.874143 10.871399 21.629362 -88.278 12.286705 -67.8
2 8.492864 12.154395 30.601837 -83.422 13.531649 -60.0
3 12.793714 10.579381 22.037155 -78.412 11.332778 -67.8
4 15.928947 9.387276 29.215543 -76.2 10.371114 -60.0
5 18.728131 6.525034 29.215543 -73.2 7.332121 -60.0
6 18.110691 7.395004 29.215543 -73.9 8.233468 -60.0
7 17.558655 7.970533 30.490612 -74.6 8.879189 -60.0
8 19.510803 4.994564 22.080019 -72.4 5.499091 -70.0
9 19.865532 6.104314 30.711733 -72.1 6.825687 -60.0
10 20.283526 5.352927 30.494668 -71.7 6.00916 -60.0
11 21.106592 3.868407 30.21004 -70.8 4.4 -60.0
12 21.137493 4.08811 30.494668 -70.8 4.621688 -60.0
13 21.384431 3.917244 30.711733 -70.6 4.431704 -60.0
14 22.143702 2.788221 30.711733 -69.8 3.155947 -60.0
15 22.120871 1.966709 30.711733 -69.9 2.233831 -60.0
16 22.199372 3.53685 30.711733 -69.8 3.994997 -60.0
17 23.284676 2.996855 30.711733 -68.6 3.46987 -60.0
18 23.542811 3.244758 30.711733 -68.3 3.756328 -60.0
19 24.21473 3.953307 30.711733 -67.5 4.555217 -60.0
20 25.348202 4.380339 30.711733 -66.2 5.05569 -60.0
