gen mean_fit std_fit max_fit
2 25.938556 37.110329 90.869013
3 41.296316 40.107851 92.394865
4 55.775864 37.573141 92.394865
5 70.122462 29.631754 93.859465
6 76.290806 26.583881 93.859465
7 82.865714 20.034938 93.859465
8 82.225643 23.447874 93.859465
9 85.713894 18.725903 93.859465
10 85.428909 19.456178 93.859465
11 86.371097 16.372076 93.859465
12 84.214599 22.777461 93.859465
13 83.383887 24.352865 93.859465
14 83.486901 24.491899 93.859465
15 88.632455 14.709272 93.859465
16 84.376441 23.141399 93.859465
17 84.639549 24.62477 93.859465
18 83.586123 25.42817 93.859465
19 85.436308 21.962666 93.859465
20 83.764554 24.826112 93.859465
