gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.08951 2.526061 8.2699 -96.4 12.690154 -30.0
1 -4.557825 3.053856 8.2699 -93.9 15.420441 -30.0
2 -3.25926 5.193332 34.852506 -87.5 25.97595 100
3 -2.864537 3.931417 8.2699 -85.3 19.972731 -30.0
4 -2.490879 3.872005 10.065106 -83.3 19.751202 -20.0
5 -1.239866 4.105711 8.018586 -77.1 20.990236 -30.0
6 -0.994779 4.335874 5.976552 -75.8 22.144074 -40.0
7 0.350463 4.227456 6.023649 -68.9 21.67464 -40.0
8 1.50042 3.684487 5.976552 -63.0 18.947295 -40.0
9 1.926802 3.664862 6.059829 -60.9 18.606182 -40.0
10 2.508591 3.961619 5.976552 -57.7 20.142244 -40.0
11 3.71864 3.365485 6.083798 -51.6 17.362028 -40.0
12 4.807767 2.408433 6.033853 -45.9 12.007914 -40.0
13 5.131536 2.54346 10.191858 -44.3 12.826145 -20.0
14 5.723842 1.849579 10.191858 -41.3 9.127431 -20.0
15 5.601575 2.036782 6.033853 -41.9 10.265963 -40.0
16 5.675178 1.733471 6.033853 -41.5 8.529361 -40.0
17 5.918808 0.335161 6.033853 -40.3 1.705872 -40.0
18 5.784488 0.704627 6.033853 -41.0 3.605551 -40.0
19 5.348379 2.372679 6.033853 -43.2 11.906301 -40.0
20 5.448286 2.094909 6.033853 -42.7 10.569295 -40.0
