gen mean_fit std_fit max_fit
2 26.287462 34.744483 90.919688
3 42.21848 33.691284 90.919688
4 52.622103 34.011173 90.919688
5 70.291679 27.755383 90.919688
6 69.235996 32.01473 90.919688
7 71.447895 30.883964 90.919688
8 63.242142 35.710506 90.919688
9 71.450359 29.518059 90.919688
10 69.330242 32.312544 90.919688
11 71.084249 30.35021 90.919688
12 67.950194 33.865599 90.919688
13 71.097981 32.965661 90.919688
14 70.911143 32.470514 91.586611
15 75.527614 28.994263 91.586611
16 72.891103 32.294722 91.586611
17 71.643962 34.130503 91.586611
18 78.117244 27.280927 91.586611
19 77.279893 29.526645 91.586611
20 77.288765 28.81207 91.586611
