gen mean_fit std_fit max_fit
2 1.435557 14.908069 63.522907
3 4.366003 16.347922 63.522907
4 9.081013 18.698037 63.522907
5 14.499372 18.835299 63.522907
6 20.815511 17.930454 63.522907
7 23.697791 16.731554 63.522907
8 28.61761 12.83516 63.522907
9 29.165411 14.824259 63.522907
10 31.11225 15.393022 63.522907
11 29.636158 17.338362 63.522907
12 32.9013 16.032114 63.522907
13 34.236985 17.365843 63.522907
14 32.929214 19.827007 63.522907
15 36.971312 18.141258 63.522907
