gen mean_fit std_fit max_fit
2 32.1907 41.50421 92.394865
3 52.990955 42.495029 92.4099
4 68.137255 36.693773 93.036678
5 83.113513 24.449183 93.49505
6 81.148523 29.769904 93.49505
7 83.740726 26.211442 93.49505
8 80.749251 30.345926 93.566611
9 83.560489 26.215284 93.626611
10 80.46527 31.70486 93.626611
11 85.297311 24.451077 94.334024
12 88.276191 20.203773 94.334024
13 90.182118 14.980017 94.463558
14 88.862622 19.368795 94.463558
15 91.227859 12.977807 94.463558
16 91.858403 11.336935 94.463558
17 89.601178 17.873841 94.672404
18 92.817024 8.505284 94.672404
19 92.491713 9.67829 94.672404
20 91.298077 13.510966 94.672404
