gen mean_fit std_fit max_fit
2 7.684854 24.501288 88.772892
3 11.518405 26.26469 88.772892
4 17.751634 29.646046 88.772892
5 26.070859 32.652227 88.772892
6 38.06819 32.240853 88.772892
7 48.263766 27.221054 88.772892
8 58.063099 20.430718 88.772892
9 63.283466 18.77466 88.772892
10 62.857825 22.891358 88.772892
11 67.15811 16.435336 88.772892
12 65.131915 22.667259 88.772892
13 67.804048 20.826011 88.946695
14 69.531686 20.333794 88.946695
15 69.986992 20.820812 88.946695
16 68.617692 22.618741 88.946695
17 72.805115 18.049252 88.952892
18 76.688162 11.704972 89.252892
19 74.620848 18.663601 89.252892
20 75.896454 19.422439 89.252892
