gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.362183 10.384488 48.122264 -96.2 11.556816 -40.0
1 -0.967176 12.125746 39.2699 -94.7 13.524422 -50.0
2 -1.011261 10.878719 48.013548 -94.7 12.120644 -40.0
3 -0.858664 9.543003 39.031292 -94.32 11.348022 -50.0
4 1.373164 13.29309 48.023649 -92.2 14.871449 -40.0
5 12.943239 19.35648 57.018586 -79.2 21.664718 -30.0
6 21.098103 20.682933 57.018586 -70.1 23.129851 -30.0
7 24.922902 21.35234 57.018586 -65.8 23.840302 -30.0
8 38.192608 15.624139 57.018586 -51.0 17.464249 -30.0
9 43.986168 15.285325 75.065106 -44.5 16.992645 -10.0
10 51.362719 9.899968 75.065106 -36.3 11.014082 -10.0
11 55.581599 5.198312 57.018586 -31.6 5.782733 -30.0
12 55.401169 7.350945 57.018586 -31.8 8.170679 -30.0
13 55.134365 6.377996 57.018586 -32.1 7.112665 -30.0
14 54.870282 8.39608 57.018586 -32.4 9.393615 -30.0
15 54.956274 7.790381 57.018586 -32.3 8.701149 -30.0
16 55.940861 3.86786 57.018586 -31.2 4.308132 -30.0
17 56.39086 2.908003 57.018586 -30.7 3.241913 -30.0
18 55.949223 6.681506 57.018586 -31.2 7.520638 -30.0
19 56.211071 3.610539 57.018586 -30.9 4.02368 -30.0
20 54.678774 10.99998 57.018586 -32.6 12.216382 -30.0
