gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -0.444135 10.680755 38.742332 -94.3 11.683749 -50.0
1 4.206267 15.409692 57.182889 -89.1 17.151968 -30.0
2 13.577839 19.224333 65.742332 -78.7 21.524637 -20.0
3 21.520313 22.292925 74.755833 -69.6 25.056736 -10.0
4 34.912724 18.393747 65.742332 -54.4 20.606795 -20.0
5 45.625852 14.942409 65.742332 -42.4 16.680528 -20.0
6 51.828706 12.765925 85.783394 -35.3 14.795607 20.0
7 57.012332 6.421612 65.742332 -29.7 7.135124 -20.0
8 58.992332 6.283908 65.742332 -27.5 6.98212 -20.0
9 60.898178 6.61928 85.783394 -25.2 8.182909 20.0
10 62.497767 6.558739 65.742332 -23.6 7.282857 -20.0
11 64.302332 3.299455 65.742332 -21.6 3.666061 -20.0
12 64.662332 4.460224 65.742332 -21.2 4.955805 -20.0
13 65.742332 0.0 65.742332 -20.0 0.0 -20.0
14 65.472332 2.686466 65.742332 -20.3 2.984962 -20.0
15 65.852743 2.19414 85.783394 -19.7 4.112177 20.0
16 65.873154 3.912259 85.783394 -19.5 6.383573 20.0
17 65.562332 1.790977 65.742332 -20.2 1.989975 -20.0
18 65.652332 0.895489 65.742332 -20.1 0.994987 -20.0
19 65.652332 0.895489 65.742332 -20.1 0.994987 -20.0
20 65.202332 3.78 65.742332 -20.6 4.2 -20.0
