gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.239838 16.860169 44.318062 -93.164697 28.349369 -30.178493
1 17.2419 20.26962 51.81707 -73.504801 33.792961 -15.300461
2 20.706386 20.450569 59.713606 -67.897247 34.275159 -1.329821
3 28.498795 20.050671 59.015679 -55.451079 33.611215 -3.113357
4 22.339668 22.745929 57.798481 -65.641487 37.487543 -5.681466
5 39.14617 18.895275 59.370963 -37.259486 30.691194 -3.275456
6 40.703036 17.148632 58.823804 -35.139028 28.61204 -3.277185
7 38.155375 21.167077 61.385636 -39.513082 35.942425 0.663995
8 34.808872 21.491088 59.514524 -45.620593 36.306482 -2.032776
9 45.53597 13.199529 60.484692 -26.88286 22.018145 0.420113
10 47.063417 11.332744 59.670107 -24.448516 18.588587 -2.030032
11 48.071521 13.002963 60.089948 -22.609343 22.045587 -1.004958
12 50.149128 10.652529 63.767226 -18.699885 17.92678 5.010766
13 51.102396 9.168681 59.868847 -17.38687 15.150613 -0.548401
14 54.056779 4.950649 60.152516 -12.114077 9.045506 -0.030848
15 52.779604 5.212537 60.930545 -14.466863 9.654296 1.184445
16 54.729081 7.975705 66.551588 -10.276884 13.545108 11.780609
17 56.437305 6.838618 66.539223 -7.334324 12.378435 11.822432
18 58.569111 3.426371 66.606465 -3.434654 6.328332 11.990537
19 59.227847 3.45212 66.541089 -2.223314 6.55444 11.946498
20 58.535406 4.069765 66.653079 -3.373113 7.486135 12.226473
