gen mean_fit std_fit max_fit
2 14.040049 33.678069 91.576456
3 18.337467 35.771531 91.576456
4 23.971876 37.813523 91.576456
5 27.386026 38.182124 91.576456
6 32.947237 39.660443 91.576456
7 40.935608 40.219298 91.576456
8 51.145695 38.729787 91.576456
9 57.239446 36.134182 91.576456
10 61.980288 34.484965 91.576456
11 68.772749 30.711595 91.576456
12 73.565081 26.600479 91.576456
13 80.5999 17.765934 91.576456
14 83.50748 16.538301 91.576456
15 86.004059 12.978266 91.576456
16 86.505657 11.460178 91.576456
17 86.152721 12.093843 91.576456
18 85.240481 12.432526 91.576456
19 83.935728 18.222337 91.576456
20 88.463928 1.274272 91.576456
