gen mean_fit std_fit max_fit
2 11.068265 29.809399 89.126611
3 17.8128 32.400473 89.126611
4 34.351558 37.124666 89.126611
5 49.974053 34.11795 89.163229
6 60.786773 31.65264 89.163229
7 72.593413 25.485781 89.883229
8 79.821445 20.322123 92.066611
9 79.936973 22.058226 92.066611
10 81.8938 19.173813 92.066611
11 81.407973 21.266154 92.066611
12 84.89927 14.518845 92.066611
13 84.737153 15.914826 92.066611
14 85.788594 14.477655 92.066611
15 85.511566 16.893078 92.066611
16 89.713919 4.394147 92.066611
17 88.227201 10.160981 92.066611
18 86.011795 14.784105 92.066611
19 89.446602 7.815874 92.066611
20 87.750749 11.751235 92.066611
