gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.360999 1.767827 8.013548 -97.9 8.751571 -30.0
1 -4.759194 2.720385 8.013548 -94.9 13.747363 -30.0
2 -3.936077 2.675361 0.2699 -90.9 13.348783 -70.0
3 -2.690112 3.326378 8.256997 -84.6 16.63851 -30.0
4 -1.89254 3.047192 4.203942 -80.6 15.153877 -50.0
5 -0.610618 2.109187 4.013548 -74.2 10.313098 -50.0
6 0.314123 1.608338 4.250607 -69.7 8.179853 -50.0
7 -0.177669 1.967513 4.250607 -72.2 9.856977 -50.0
8 -0.173175 1.618464 4.179917 -72.2 8.072174 -50.0
9 0.082112 1.804383 8.2699 -70.9 9.06587 -30.0
10 0.653517 1.553689 4.179917 -68.0 8.124038 -50.0
11 0.786185 1.894993 10.206986 -67.3 9.680393 -20.0
12 0.958686 2.143692 12.2699 -66.4 10.910545 -10.0
13 2.599398 3.014314 12.2699 -58.0 15.231546 -10.0
14 2.897931 2.91283 12.2699 -56.6 14.7119 -10.0
15 3.330433 3.727811 12.2699 -54.6 18.677259 -10.0
16 5.361748 3.981623 12.2699 -44.4 19.865548 -10.0
17 6.867093 4.000081 12.2699 -36.8 19.792928 -10.0
18 8.144394 3.45678 12.2699 -30.6 17.252246 -10.0
19 9.139973 3.194277 12.2699 -25.6 15.894653 -10.0
20 9.625143 9.36443 94.785064 -26.2 22.793859 100
