gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 14.105335 34.191192 92.04704 -72.68 50.729258 76
1 22.757003 38.705704 92.801503 -60.42 58.307663 80
2 32.467645 43.983025 92.801503 -46.66 63.84422 80
3 51.075355 42.710718 92.04704 -21.42 62.076917 76
4 74.757023 26.809259 92.04704 12.3 44.413849 76
5 78.474514 24.403998 92.13194 24.1 44.800335 76
6 81.436445 24.709231 92.13194 37.22 45.792484 76
7 82.37289 22.220092 91.918596 39.92 43.587998 70
8 84.781547 19.950913 91.490612 50.92 40.665878 70
9 91.490612 0.0 91.490612 70.0 0.0 70
10 90.955312 5.195856 92.13194 68.68 11.987393 76
11 90.178999 8.11624 91.490612 66.58 19.131743 70
12 90.604003 6.050589 91.490612 67.62 15.408296 70
13 90.767719 6.996796 92.13194 68.42 13.975106 76
14 90.974613 5.198197 92.13194 68.86 12.020832 76
15 89.857793 9.631654 92.13194 66.54 21.258137 76
16 91.044544 5.215748 92.13194 69.52 12.198754 76
17 91.025518 5.210759 92.13194 69.34 12.145962 76
18 90.980689 6.109077 92.13194 69.66 13.215309 76
19 91.824102 0.320407 92.13194 73.12 2.997599 76
20 91.997261 0.261218 92.13194 74.74 2.443849 76
