gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -1.874107 10.787311 42.013548 -95.1 13.52738 -40.0
1 -2.029981 9.989068 42.013548 -95.4 12.523578 -40.0
2 -3.741181 7.531853 42.062464 -97.7 9.471536 -40.0
3 0.478777 12.09809 42.197882 -92.5 15.321553 -40.0
4 2.388689 15.038703 57.47497 -90.3 19.154895 -20.0
5 9.88236 19.623216 57.47497 -80.6 24.852364 -20.0
6 9.980252 18.961682 49.890752 -80.5 24.01562 -30.0
7 19.894746 21.12902 50.018586 -67.9 26.694381 -30.0
8 23.880847 18.364682 50.018586 -62.8 23.111902 -30.0
9 27.467184 17.267757 50.018586 -58.3 21.774067 -30.0
10 28.325829 18.247182 50.018586 -57.2 22.938178 -30.0
11 29.466238 18.493627 50.044163 -55.8 23.245645 -30.0
12 26.398154 17.876277 49.890752 -59.7 22.559034 -30.0
13 29.870944 16.985478 50.018586 -55.3 21.422185 -30.0
14 28.20811 18.510876 50.018586 -57.4 23.350375 -30.0
15 26.537972 20.399121 50.142067 -59.5 25.705058 -30.0
16 35.280536 17.825534 58.213103 -48.5 22.511108 -20.0
17 38.66267 17.860537 58.216175 -44.2 22.502444 -20.0
18 37.017541 19.016316 94.918596 -45.6 27.067323 100
19 41.677501 17.251366 58.216175 -40.5 21.604398 -20.0
20 41.43042 16.691623 58.219256 -40.8 20.960916 -20.0
