gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.480325 19.539751 55.367745 -88.771846 32.719011 -11.328947
1 12.519394 20.405761 55.367745 -81.756343 33.758621 -11.328947
2 18.50482 21.679328 55.367745 -71.523923 35.74334 -11.328947
3 22.65707 21.008224 55.367745 -64.362899 34.205305 -11.328947
4 25.688583 20.069794 55.367745 -59.434504 32.512618 -11.328947
5 29.050262 18.718621 55.367745 -54.038052 30.402599 -11.328947
6 30.664729 17.837538 55.367745 -51.755518 29.58208 -11.328947
7 34.219449 15.258133 60.418315 -45.754844 25.222726 -0.493645
8 37.929361 11.986999 60.418315 -39.652724 20.013169 -0.493645
9 40.345421 9.734711 60.418315 -35.589855 15.986966 -0.493645
10 40.54188 11.62376 60.418315 -35.122508 18.877197 -0.493645
11 41.232276 12.013027 60.418315 -34.040194 19.826721 -0.493645
12 42.593116 10.617885 60.418315 -31.704859 17.221252 -0.493645
13 43.072705 9.95787 60.418315 -30.994532 16.41235 -0.493645
14 42.052754 13.576289 60.418315 -32.778297 22.930657 -0.493645
15 41.283262 15.622751 60.418315 -33.844513 25.6517 -0.493645
16 43.070022 13.256656 60.418315 -30.992935 22.095582 -0.493645
17 43.886372 13.019836 60.418315 -29.84778 21.989 -0.493645
18 45.963944 10.043984 60.418315 -26.229216 16.678168 -0.481042
19 46.783744 9.514654 60.418315 -24.877037 16.11035 -0.481042
20 47.142534 10.266288 60.418315 -24.148159 17.183462 -0.481042
