gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.937129 18.301254 60.628541 -91.539501 31.006485 0.777363
1 18.983271 22.094727 57.776158 -70.958826 36.575798 -4.854099
2 26.133272 20.300203 55.422998 -59.714252 33.889741 -10.481938
3 31.111906 20.105194 54.451021 -51.240457 33.533541 -12.038204
4 38.281533 15.135676 58.840972 -39.026131 25.186482 -3.309708
5 41.704324 16.340466 57.881363 -33.037093 26.594393 -6.032164
6 35.763545 19.871658 58.429858 -43.578561 33.036082 -5.014045
7 33.512178 18.937196 60.376554 -46.725018 31.420333 -1.538442
8 35.919256 20.19141 57.664352 -43.47955 33.83288 -6.60568
9 35.342339 21.25582 58.734241 -44.145066 35.056939 -3.893363
10 38.529257 21.471761 59.348738 -38.663831 36.114397 -2.040291
11 49.860247 7.175828 59.933539 -19.709232 12.028497 -0.578291
12 52.107802 5.869209 60.453811 -15.41117 10.298308 0.434254
13 54.703862 4.529304 60.441408 -11.249721 8.588795 0.403244
14 55.770313 4.416884 60.590481 -8.806771 8.426536 0.429164
15 54.093458 4.967621 60.561463 -12.115781 9.420756 0.173828
16 54.950871 3.88423 60.927208 -10.376345 7.454189 1.109733
17 55.295043 7.257921 61.45992 -9.35105 12.241303 1.999165
18 57.973335 2.763366 62.512061 -4.713252 5.143542 4.031842
19 55.954901 3.647982 61.269764 -8.425051 6.579799 1.395688
20 54.869548 6.993809 62.154353 -10.353571 12.743447 3.256041
