gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 10.144242 20.676886 56.341951 -85.739472 34.664089 -8.784258
1 18.507552 21.581512 56.341951 -71.50464 35.980363 -8.784258
2 22.571805 22.510212 56.341951 -64.927509 37.440948 -8.784258
3 25.447541 23.311016 56.341951 -60.344296 38.871155 -8.784258
4 32.362261 20.822366 58.785688 -48.891877 34.886168 -4.244068
5 32.360058 21.382891 58.785688 -48.983184 35.710318 -4.244068
6 35.560404 20.210934 58.785688 -43.547068 33.784861 -4.244068
7 38.806175 18.562485 58.785688 -37.879238 31.39746 -4.244068
8 39.601313 18.038764 58.785688 -36.636459 30.265991 -4.244068
9 37.283726 21.661395 62.43825 -40.845235 36.81284 3.847315
10 41.823353 18.557491 62.43825 -32.891932 31.607427 3.847315
11 37.032672 24.016033 62.43825 -40.580337 40.2758 3.847315
12 45.406139 18.45287 62.43825 -26.597877 30.940812 3.847315
13 40.693512 23.517764 62.43825 -34.186281 39.566832 3.847315
14 43.720331 22.443989 62.43825 -29.09604 37.938756 3.847315
15 48.743497 16.948863 62.43825 -20.658392 28.948096 3.847315
16 50.541433 16.896723 62.43825 -17.300606 28.521176 3.847315
17 51.061948 17.288965 62.43825 -16.243305 29.094563 3.847315
18 51.067879 17.804218 62.652005 -16.145433 29.954426 4.046863
19 51.537877 17.019723 62.652005 -15.380417 28.813327 4.046863
20 52.328977 16.082156 62.652005 -14.187687 27.69221 4.046863
21 53.01135 14.17635 62.652005 -12.619786 23.782189 4.046863
22 54.318691 11.898499 62.652005 -10.605342 20.524172 4.046863
23 55.149129 13.191613 62.652005 -9.190659 22.731846 4.046863
24 54.207595 14.783246 62.652005 -10.764529 25.13405 4.046863
25 50.890461 18.696791 62.652005 -16.360307 31.888658 4.046863
26 50.708536 19.31274 62.652005 -16.616047 33.004283 4.046863
27 53.989654 13.131837 62.751281 -11.2401 22.699301 4.046863
28 52.48334 17.192426 62.751281 -13.893796 29.60015 4.046863
29 50.434786 17.123281 62.751281 -17.148833 29.248195 4.046863
30 53.863541 15.223114 62.751281 -11.361281 25.998345 4.046863
