gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.855768 18.598077 54.110837 -91.604252 31.588816 -12.384173
1 12.785471 20.760981 54.110837 -81.194478 34.643005 -12.384173
2 18.090106 21.256349 54.110837 -71.970567 35.080944 -12.384173
3 24.962173 20.509932 54.110837 -60.374223 33.458076 -12.384173
4 28.846553 19.186051 54.628951 -54.447739 31.827606 -12.249797
5 33.829588 16.29024 54.628951 -46.268149 26.924911 -12.249797
6 40.290456 11.960525 55.324243 -35.923285 19.739927 -10.809997
7 40.414746 15.870599 55.369101 -35.977928 26.65685 -9.848198
8 44.12657 11.309977 55.369101 -29.621269 18.721891 -9.848198
9 44.403848 15.200113 56.790577 -29.140262 25.358996 -6.728857
10 48.484296 10.024908 56.790577 -22.221135 16.657164 -6.728857
11 50.703357 8.202552 60.073072 -18.503766 13.534832 -3.091009
12 52.213324 9.132094 60.073072 -15.933121 15.120083 -2.967498
13 54.177404 7.014598 60.073072 -12.505495 11.82772 -0.380914
14 54.818249 5.763216 60.073072 -11.391029 9.501626 -0.380914
15 54.953243 8.934822 60.52742 -10.983767 14.593933 -0.380914
16 54.805738 7.246784 60.52742 -11.194499 12.246319 -0.380914
17 55.03738 9.383544 61.160092 -10.866827 16.255472 -0.380914
18 55.141258 9.889497 61.160092 -10.526481 16.862242 -0.380914
19 55.97067 8.806809 62.611067 -9.12133 14.556572 2.622222
20 54.935302 13.625307 62.796649 -10.897256 23.189897 3.788672
