gen mean_fit std_fit max_fit
2 17.773336 29.29321 86.958708
3 30.56967 31.804511 87.233025
4 48.359061 29.11903 90.926695
5 56.544107 29.245568 90.926695
6 59.46148 30.83614 91.98188
7 64.809622 28.087993 91.98188
8 65.523838 31.278863 91.98188
9 69.575549 27.79513 91.98188
10 71.770115 29.16041 91.98188
11 70.859055 33.33349 91.98188
12 75.349248 28.508893 91.98188
13 74.596199 29.07152 91.98188
14 77.232488 27.041737 91.98188
15 77.579211 27.513302 91.98188
16 82.203928 18.921529 91.98188
17 84.14287 17.627442 91.98188
18 82.516534 22.796466 91.98188
19 86.657198 14.917592 91.98188
20 85.111489 18.212349 91.98188
