gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -1.670963 8.813247 24.829516 -83.78 37.874419 82
1 -2.127228 8.547365 24.829516 -85.82 35.436811 70
2 -0.452651 10.706447 24.829516 -78.18 45.670205 64
3 10.518604 14.949879 24.829516 -31.16 64.635705 78
4 17.654601 12.412703 24.829516 -4.0 53.131535 70
5 22.666431 7.31144 24.937405 19.4 33.532671 70
6 23.734645 4.786087 24.829516 23.66 23.162133 70
7 23.972811 4.574114 25.072746 23.38 20.265626 28
8 24.829516 0.0 24.829516 28.0 0.0 28
9 24.829516 0.0 24.829516 28.0 0.0 28
10 24.829516 0.0 24.829516 28.0 0.0 28
11 24.831385 0.018594 25.016393 28.02 0.198997 30
12 24.829516 0.0 24.829516 28.0 0.0 28
13 24.829516 0.0 24.829516 28.0 0.0 28
14 24.829516 0.0 24.829516 28.0 0.0 28
15 24.831385 0.018594 25.016393 28.02 0.198997 30
16 24.829516 0.0 24.829516 28.0 0.0 28
17 24.829516 0.0 24.829516 28.0 0.0 28
18 24.829516 0.0 24.829516 27.78 2.188972 28
19 24.829516 0.0 24.829516 28.0 0.0 28
20 24.829516 0.0 24.829516 27.74 1.952537 28
