gen mean_fit std_fit max_fit
2 28.881854 40.49454 92.869641
3 43.148593 42.558767 93.303172
4 63.223723 37.708282 94.039465
5 72.530285 34.142226 94.039465
6 84.450902 24.293798 94.039465
7 91.340458 5.50942 94.039465
8 87.761603 19.890177 94.039465
9 86.288917 22.100037 94.039465
10 87.885061 20.115905 94.039465
11 86.145235 22.90799 94.039465
12 89.688374 14.833641 94.039465
13 83.857343 26.335247 94.039465
14 87.140744 21.50842 94.039465
15 86.470632 20.944132 94.039465
16 87.14374 21.018833 94.1039
17 90.130525 14.268023 94.1039
18 90.859832 11.18825 94.1039
19 86.263331 21.921892 94.1039
20 89.062929 16.444961 94.1039
