gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.406618 7.854686 34.013548 -97.0 9.848858 -50.0
1 -1.558159 12.199884 42.070411 -94.7 15.326774 -40.0
2 6.813565 18.148137 34.078422 -84.2 22.811401 -50.0
3 15.659091 19.699567 66.197882 -73.1 24.766712 -10.0
4 23.495407 16.853492 34.179917 -63.2 21.207546 -50.0
5 28.882968 11.066825 34.179917 -56.5 13.955286 -50.0
6 33.316754 3.370661 42.059829 -50.9 4.264974 -40.0
7 29.03966 11.703668 42.059829 -56.3 14.741438 -40.0
8 32.737732 6.076859 34.179917 -51.6 7.709734 -50.0
9 31.165571 8.955177 34.179917 -53.6 11.271202 -50.0
10 31.416016 9.292182 58.001063 -53.3 11.752021 -20.0
11 32.674905 6.651414 58.150675 -51.7 8.373171 -20.0
12 31.81882 8.777426 58.150675 -52.8 11.052602 -20.0
13 32.471785 9.059691 58.150675 -52.0 11.401754 -20.0
14 29.332621 12.850027 74.785064 -55.0 21.748563 100
15 32.122605 13.471738 74.785064 -49.5 29.845435 100
16 32.82042 10.909723 74.785064 -49.6 24.286622 100
17 33.525212 3.759211 42.023649 -50.7 4.74447 -40.0
18 33.715385 5.310132 50.018586 -50.5 6.689544 -30.0
19 34.914347 3.96251 50.018586 -49.0 5.0 -30.0
20 34.612349 3.13532 50.018586 -49.4 3.954744 -30.0
