gen mean_fit std_fit max_fit
2 8.98463 21.956236 77.406939
3 18.578718 26.006758 77.406939
4 25.020103 26.278439 77.406939
5 35.120064 25.275539 77.406939
6 43.121042 21.931692 77.406939
7 48.483675 19.202331 77.406939
8 49.247165 21.444966 77.406939
9 52.954806 18.468174 85.396695
10 51.524367 21.605228 85.396695
11 52.275735 21.816552 85.396695
12 54.877965 19.06828 85.396695
13 54.812723 19.856656 85.396695
14 56.546726 19.977005 85.396695
15 58.448465 18.34152 85.396695
