gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 3.12386 14.019636 47.786397 -96.593769 23.641406 -22.566438
1 9.292829 17.956483 52.782815 -86.009994 29.898728 -13.455378
2 17.414768 20.230514 52.782815 -72.305043 33.488963 -13.455378
3 23.59831 22.482542 52.782815 -61.962934 37.178293 -13.455378
4 27.606626 22.82362 54.842835 -55.695639 37.879493 -12.175921
5 29.381082 23.687347 54.842835 -53.057188 39.236539 -12.175921
6 34.783702 21.505472 56.204783 -44.088167 35.518648 -6.702757
7 35.612966 21.11151 56.204783 -42.48171 35.105824 -6.702757
8 39.426192 18.886933 58.587325 -35.928002 31.546195 -2.814695
9 37.589701 19.760857 58.587325 -38.668249 32.655834 -2.814695
10 38.262555 20.08096 58.587325 -37.644888 33.741681 -2.814695
11 39.459738 19.7038 58.587325 -35.704335 33.041596 -2.814695
12 38.013299 20.933992 58.587325 -37.946176 34.867378 -2.814695
13 40.209122 19.40828 60.707936 -34.198104 32.389023 0.167372
14 40.591049 20.52388 60.707936 -33.734609 34.239266 0.167372
15 41.295297 20.654654 60.707936 -32.540243 34.409296 0.167372
16 42.19149 19.991235 60.707936 -31.002406 33.349879 0.167372
17 46.629443 16.95694 68.841215 -23.317576 28.376278 15.199478
18 48.194854 15.876923 69.038408 -20.73944 26.728664 15.692461
19 45.896761 19.124156 69.038408 -24.290106 31.918586 15.692461
20 47.48967 17.296348 69.038408 -21.5783 28.87119 15.692461
21 48.844691 17.065875 69.038408 -19.410245 28.666327 15.692461
22 48.535928 18.138983 69.038408 -19.945976 30.381665 15.692461
23 51.549058 14.279281 69.038408 -14.956657 23.986917 15.692461
24 45.427667 22.243063 71.221014 -25.42008 37.580956 21.148975
25 49.799439 18.155761 71.221014 -17.711501 30.597575 21.148975
26 50.618876 17.281863 71.221014 -16.26784 29.272513 21.148975
27 47.050003 22.248493 71.221014 -22.444313 37.843654 21.148975
28 48.9661 19.486653 71.221014 -19.315727 33.017825 21.148975
29 50.804152 16.938659 71.221014 -16.080173 28.794733 21.148975
30 51.396177 16.912944 71.221014 -15.306839 28.8867 21.148975
