gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 2.775824 20.923309 90.996054 -75.86 46.460525 76
1 5.624832 22.719773 94.937405 -65.5 47.497684 80
2 16.427144 27.29251 90.44704 -33.3 52.732059 76
3 34.955408 33.944054 90.996054 -0.7 56.745308 76
4 35.708891 32.759363 99.009567 2.84 54.358205 84
5 33.365886 27.310873 90.372379 1.62 48.925817 76
6 35.315705 29.19506 96.696695 3.88 50.922545 82
7 40.773214 34.280338 99.009567 8.92 56.329332 84
8 40.818688 33.893931 92.53194 8.3 58.177229 78
9 45.719196 30.294885 92.53194 18.58 52.915249 78
10 43.417508 31.533047 92.53194 14.38 53.94419 78
11 49.633116 33.391051 96.44704 23.88 51.428257 82
12 51.343245 31.89609 92.490612 27.64 48.565321 78
13 58.831909 34.910271 92.490612 36.4 49.75299 78
14 57.735259 37.008562 96.490612 34.02 52.688894 82
15 65.628196 34.68958 92.490612 42.3 52.414025 78
16 69.136826 34.242428 96.490612 46.76 50.749408 82
17 72.982492 32.746634 96.490612 52.56 45.169087 82
18 83.411938 26.526548 96.44704 65.12 38.458622 82
19 90.440305 12.627368 96.490612 75.16 18.148675 82
20 92.423847 3.251634 96.490612 77.94 3.2429 82
