gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.234114 17.075335 51.561987 -91.670445 28.573325 -17.837301
1 12.066609 18.65651 51.561987 -81.507338 30.996107 -17.837301
2 19.19142 21.185088 53.412419 -69.709569 35.194737 -11.881366
3 25.033728 22.566399 56.69577 -60.212081 37.455785 -8.590639
4 31.387568 22.137659 56.69577 -49.730349 36.530012 -8.590639
5 34.536894 21.800376 56.69577 -44.782233 36.169613 -8.590639
6 34.349648 22.093055 56.69577 -45.109456 36.416841 -8.590639
7 35.995273 20.319548 56.69577 -42.183143 33.567847 -8.590639
8 32.065068 23.733731 60.320192 -48.858091 39.504793 -3.35075
9 36.994579 21.626992 60.320192 -40.63868 35.969619 -3.35075
10 35.002341 22.453496 60.320192 -43.783082 37.277105 -3.35075
11 34.526382 23.192163 60.320192 -44.737211 38.481234 -3.35075
12 34.924317 21.910069 60.320192 -43.964143 36.194076 -3.35075
13 32.676491 22.901071 60.320192 -47.596749 37.883123 -3.35075
14 36.476353 20.880082 60.320192 -41.376435 34.633733 -3.35075
15 36.078662 22.308997 60.320192 -42.127211 37.135703 -3.35075
16 34.373209 22.151552 60.320192 -44.601115 36.546204 -3.35075
17 36.258751 21.904054 60.320192 -41.649634 36.339475 -3.35075
18 40.215094 19.382938 60.320192 -35.043579 32.188009 -3.35075
19 35.735619 23.671252 60.320192 -42.617496 39.550272 -3.35075
20 40.405536 21.124261 74.756401 -34.67795 35.48511 29.987442
21 40.50765 21.494836 74.756401 -34.538934 35.807575 29.987442
22 33.716819 24.527307 74.756401 -45.904605 40.941585 29.987442
23 34.193119 25.153907 74.756401 -45.191159 42.274542 29.987442
24 35.657222 24.654921 74.756401 -42.639917 41.305136 29.987442
25 34.066043 26.312386 74.756401 -45.487689 44.088395 29.987442
26 32.616166 27.785406 74.756401 -47.919124 46.72826 29.987442
27 40.455275 23.517305 75.375107 -34.645622 39.50609 31.534209
28 34.944668 26.970356 75.375107 -43.9696 45.9029 31.534209
29 29.047229 29.444365 75.375107 -53.881907 50.103556 31.534209
30 28.483881 28.620712 75.375107 -54.838093 48.515909 31.534209
