gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.353618 4.208395 19.013548 -97.1 8.401786 -50.0
1 -1.970517 7.2398 19.013548 -92.4 14.568459 -50.0
2 0.609375 9.393433 19.116678 -87.2 18.925116 -50.0
3 3.036278 10.611165 19.179917 -82.3 21.394158 -50.0
4 6.51957 11.203825 19.013548 -75.3 22.647516 -50.0
5 13.675348 9.693422 19.174 -60.8 19.579581 -50.0
6 17.523483 5.897919 19.013548 -53.0 11.874342 -50.0
7 18.424618 3.586467 19.013548 -51.2 7.249828 -50.0
8 17.770474 6.394285 39.013548 -52.5 12.835498 -10.0
9 19.170229 6.277869 39.013548 -49.7 12.605951 -10.0
10 19.763548 5.760859 39.013548 -48.5 11.521719 -10.0
11 20.363548 10.484632 39.013548 -47.3 20.969263 -10.0
12 21.263548 8.954747 39.013548 -45.5 17.909495 -10.0
13 20.922414 12.214498 94.900134 -46.2 24.322006 100
14 22.663548 10.813302 39.013548 -42.7 21.626604 -10.0
15 26.063548 9.952261 39.013548 -35.9 19.904522 -10.0
16 32.313548 9.333274 39.013548 -23.4 18.666548 -10.0
17 38.363548 4.671991 39.013548 -11.3 9.343982 -10.0
18 39.013548 0.0 39.013548 -10.0 0.0 -10.0
19 39.013548 0.0 39.013548 -10.0 0.0 -10.0
20 39.013548 0.0 39.013548 -10.0 0.0 -10.0
