gen mean_fit std_fit max_fit
2 16.93794 30.528324 88.566278
3 21.852036 31.549802 89.34188
4 26.963853 32.018872 89.34188
5 34.15589 33.894762 89.34188
6 44.683256 34.659472 89.346794
7 53.322364 31.804548 89.346794
8 62.511674 26.611583 89.346794
9 70.619482 20.305303 89.346794
10 77.493635 14.26917 89.367729
11 78.156016 17.004464 89.367729
12 81.038858 13.290605 89.367729
13 83.667164 10.679192 90.19505
14 86.732424 5.575579 90.19505
15 86.366195 11.323719 90.19505
16 87.223137 9.555218 90.19505
17 86.657758 10.501541 90.19505
18 87.433392 8.855454 90.19505
19 86.964581 10.380751 90.19505
20 88.85167 0.573115 90.19505
