gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.661144 14.57262 61.646427 -87.366483 23.971751 2.741481
1 15.63861 19.805208 61.646427 -74.19837 32.695063 2.741481
2 24.969972 23.8189 61.646427 -58.933221 39.19142 2.741481
3 47.184223 19.661034 61.646427 -22.90508 32.579508 2.741481
4 55.069818 15.300957 61.646427 -9.281033 25.743363 2.741481
5 59.648461 4.10713 61.649503 -1.414931 8.388532 2.749172
6 56.004378 15.333054 61.649503 -7.369116 25.736215 2.749172
7 57.187014 10.547809 61.649503 -5.738014 18.171815 2.749172
8 48.978159 22.517531 61.649503 -19.037108 37.507631 2.749172
9 48.64594 23.450186 61.649503 -19.407705 39.031322 2.749172
10 48.536199 23.596191 61.649503 -19.543327 39.296597 2.749172
11 47.835994 23.703957 61.649503 -20.878716 39.42843 2.749172
12 50.717722 22.104485 61.649503 -15.953554 36.824315 2.749172
13 55.514934 16.67722 61.649503 -7.998193 27.907934 2.749172
14 54.286553 17.830177 61.649503 -10.107333 29.783285 2.749172
15 56.077374 15.319574 61.649503 -7.104881 25.683856 2.749172
16 56.488601 15.137871 61.649503 -6.298714 25.295388 2.749172
17 52.191161 20.397535 61.649503 -13.350608 34.040789 2.749172
18 56.317188 14.219605 61.649503 -6.592182 23.807643 2.749172
19 57.531451 13.832353 61.649503 -4.439079 23.170845 2.749172
20 49.942672 23.106411 61.649503 -17.052719 38.46382 2.749172
21 50.600304 22.649123 61.649503 -15.887984 37.720479 2.749172
22 51.204081 22.519956 61.649503 -14.670793 37.52875 2.749172
23 49.805807 23.483636 61.649503 -17.098499 39.126164 2.749172
24 56.360792 16.10004 61.649503 -6.28188 26.884105 2.749172
25 51.579652 21.87315 61.649503 -14.182607 36.44161 2.749172
26 52.738238 20.824661 61.649503 -12.214226 34.734616 2.749172
27 46.100347 26.191539 61.649503 -23.309602 43.615472 2.749172
28 49.818627 23.910555 61.649503 -17.074799 39.843096 2.749172
29 52.375035 21.778478 61.649503 -12.768568 36.315884 2.749172
30 54.702881 19.059644 61.649503 -8.830631 31.765462 2.749172
