gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.482717 14.519231 53.963312 -89.388001 23.667489 -11.067896
1 16.17414 19.826288 53.963312 -73.612124 32.28622 -11.067896
2 29.720862 19.248236 54.424599 -51.485986 31.288478 -11.067896
3 30.92408 20.592194 54.424599 -49.701661 33.465732 -10.623865
4 39.502643 17.300871 55.307226 -35.297988 28.31331 -8.631685
5 39.989658 20.565202 55.307226 -34.504838 33.680397 -8.631685
6 38.68251 21.194257 55.404776 -36.319945 34.829703 -8.517446
7 38.8811 21.498603 55.404776 -36.098139 35.307902 -8.517446
8 39.132351 20.398225 55.404776 -35.720228 33.549485 -8.517446
9 41.377396 18.343743 56.180348 -32.097479 30.098373 -7.715033
10 32.894493 23.415614 56.180348 -45.865347 38.535113 -7.715033
11 38.154634 21.787225 56.8908 -37.231698 35.778675 -6.085108
12 38.790325 22.108673 56.8908 -36.201632 36.38058 -6.085108
13 32.625412 23.879323 56.8908 -46.31746 39.238205 -6.085108
14 37.667628 22.808776 58.789034 -38.048663 37.517025 -3.1062
15 37.963483 20.00833 58.789034 -37.810781 32.737341 -3.1062
16 41.486686 18.357634 58.789034 -31.846238 30.10711 -3.1062
17 40.16759 19.700767 58.789034 -34.079141 32.328935 -3.1062
18 41.833737 18.666824 58.789034 -31.346709 30.576287 -3.1062
19 41.118594 20.441132 58.789034 -32.765389 33.642521 -3.1062
20 42.430262 20.267957 58.789034 -30.326302 33.225352 -3.1062
21 42.959708 19.944194 58.789034 -29.481748 32.748612 -3.1062
22 46.281899 14.813609 58.789034 -24.15408 24.330855 -3.1062
23 41.724487 19.787409 58.789034 -31.487754 32.467233 -3.1062
24 41.515992 19.84374 58.789034 -31.930649 32.628735 -3.1062
25 41.957229 19.337801 58.789034 -31.256258 31.716924 -3.1062
26 41.40524 19.202392 58.789034 -32.110587 31.444294 -3.1062
27 44.996843 16.685011 58.789034 -26.201996 27.401353 -3.1062
28 44.00404 18.225102 58.789034 -27.870079 29.877459 -3.1062
29 46.130798 15.054708 58.789034 -24.298899 24.634184 -3.1062
30 45.439723 15.896677 58.789034 -25.446163 26.081887 -3.1062
