gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -0.573195 14.460256 84.019983 -94.28 16.196345 2
1 4.346606 19.116313 65.742332 -88.8 21.320413 -20.0
2 5.669378 16.963562 56.742332 -87.8 19.00421 -30.0
3 9.150229 20.807328 86.640905 -83.72 24.388555 28
4 21.767876 25.000274 86.640905 -68.86 30.212918 28
5 23.296894 22.639414 86.640905 -67.36 27.859476 28
6 19.554529 21.687661 88.154995 -71.78 25.831601 42
7 31.487194 19.171687 88.154995 -58.58 23.022241 42
8 37.867233 20.85084 74.77941 -51.6 23.610167 -10.0
9 42.259896 21.819541 74.77941 -46.4 24.516117 -10.0
10 43.945332 23.720897 85.59141 -44.22 26.829678 18
11 49.064082 19.975918 86.618586 -38.44 22.893807 26
12 55.000263 16.40077 84.838793 -31.9 18.476742 10
13 57.071579 12.470541 74.873131 -29.7 13.961017 -10.0
14 56.704516 13.345399 65.884108 -30.1 14.865732 -20.0
15 59.485722 11.072865 74.74425 -27.0 12.369317 -10.0
16 62.93585 8.933988 85.213791 -23.06 10.40175 14
17 65.428769 2.788499 65.785392 -20.4 3.136877 -20.0
18 65.785392 0.0 65.785392 -20.0 0.0 -20.0
19 65.785392 0.0 65.785392 -20.0 0.0 -20.0
20 65.785392 0.0 65.785392 -20.0 0.0 -20.0
