gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.578654 8.182517 38.62668 -97.0 9.219544 -50.0
1 -0.217571 10.943658 48.296218 -94.5 12.359207 -40.0
2 3.803448 13.668205 39.588354 -90.0 15.491933 -50.0
3 3.253927 11.972961 39.592828 -90.6 13.402985 -50.0
4 6.95174 12.221685 39.592828 -86.5 13.592277 -50.0
5 14.046574 10.381287 30.597323 -78.7 11.545995 -60.0
6 16.988454 10.110641 39.592828 -75.4 11.262327 -50.0
7 17.123634 9.833254 30.667281 -75.2 10.814805 -60.0
8 19.228157 10.327557 65.933892 -72.9 11.514773 -20.0
9 18.152274 11.350199 39.592828 -74.1 12.735384 -50.0
10 19.337317 9.678552 39.592828 -72.8 10.870143 -50.0
11 18.062999 12.444275 48.606372 -74.2 13.941306 -40.0
12 19.83793 9.969063 48.606372 -72.2 11.097748 -40.0
13 20.944905 13.204766 66.375982 -70.9 14.771256 -20.0
14 22.631667 9.703897 48.606372 -69.0 10.908712 -40.0
15 25.963242 9.380886 48.606372 -65.2 10.533755 -40.0
16 27.515761 7.45066 48.606372 -63.4 8.392854 -40.0
17 26.672066 10.253036 48.606372 -64.3 11.511299 -40.0
18 27.954319 8.872789 48.606372 -62.9 9.92925 -40.0
19 28.781302 9.910976 48.606372 -62.0 11.045361 -40.0
20 31.138019 9.973787 48.606372 -59.4 11.119352 -40.0
