gen mean_fit std_fit max_fit
2 14.075999 32.830409 89.774699
3 23.761886 36.993497 89.774699
4 39.595545 38.688485 89.834699
5 56.565371 33.545395 89.834699
6 68.404617 28.031079 89.834699
7 78.408183 20.690315 89.834699
8 82.16803 16.947962 89.834699
9 83.450848 18.038216 90.018508
10 83.107872 16.858722 90.018508
11 85.430636 13.386504 90.123942
12 86.743951 10.172703 90.203843
13 84.050381 16.647174 90.203843
14 86.514368 12.515245 90.203843
15 84.0465 15.438525 90.203843
