gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -0.327094 14.298851 93.22692 -94.4 15.054567 10
1 6.935254 18.420622 74.194865 -87.3 18.4854 -20.0
2 14.782417 22.097468 64.018586 -79.4 22.172957 -30.0
3 23.480416 23.56392 64.2699 -70.7 23.632816 -30.0
4 31.556117 20.161011 74.2699 -62.6 20.229681 -20.0
5 33.890909 17.265845 64.2699 -60.2 17.319353 -30.0
6 34.423504 18.384609 64.2699 -59.7 18.463748 -30.0
7 36.150245 16.029486 64.2699 -58.0 16.062378 -30.0
8 42.565408 15.275268 84.2699 -51.6 15.278743 -10.0
9 45.182351 12.452471 84.2699 -49.0 12.4499 -10.0
10 47.197899 8.42507 74.256997 -47.0 8.42615 -20.0
11 48.811836 9.200964 64.2699 -45.4 9.210863 -30.0
12 51.606059 10.450006 64.2699 -42.6 10.451794 -30.0
13 50.806691 10.601618 64.2699 -43.4 10.603773 -30.0
14 53.116248 11.218873 84.2699 -41.1 11.215614 -10.0
15 52.123027 11.516916 64.2699 -42.1 11.514773 -30.0
16 56.042993 12.047602 84.2699 -38.2 12.031625 -10.0
17 58.852772 12.380833 84.2699 -35.4 12.362848 -10.0
18 59.867371 12.112761 84.2699 -34.4 12.1095 -10.0
19 63.569241 4.953332 74.2699 -30.7 4.950758 -20.0
20 60.468903 10.935919 64.2699 -33.8 10.93435 -30.0
